id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,zona,data_segnalazione
SS-BOL-1023,Via Lorenzo Sabatini,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1024,Via Luca Antonio Tosi Bellucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1025,Via Luca Ghini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1026,Via Luca Marenzio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1027,Via Luca Signorelli,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1028,Via Luca della Robbia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1029,Via Lucania,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1030,Via Luciano Manara,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1031,Via Luciano Proni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1032,Via Luciano Toso Montanari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1033,Via Ludovico Ariosto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1034,Via Ludwig Van Beethoven,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1035,Via Lugo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1036,Via Luigi Balugani,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1037,Via Luigi Bertelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1038,Via Luigi Bombicci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1039,Via Luigi Breventani,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1040,Via Luigi Busi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B1,
SS-BOL-1041,Via Luigi Calori,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1042,Via Luigi Capuana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1043,Via Luigi Carlo Farini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,A1,
SS-BOL-1044,Via Luigi Cherubini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1045,Via Luigi Concato,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1046,Via Luigi Einaudi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1047,Via Luigi Fantini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1048,Via Luigi Longo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1049,Via Luigi Negrelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1050,Via Luigi Pasteur,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1051,Via Luigi Pirandello,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1052,Via Luigi Rasi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1053,Via Luigi Riccoboni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1054,Via Luigi Serra,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1055,Via Luigi Settembrini,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1056,Via Luigi Silvagni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1057,Via Luigi Tanari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1058,Via Luigi Tukory,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1059,Via Luigi Valeriani,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1060,Via Luigi Vestri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1061,Via Luigina Fasoli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1062,Via Lyda Borelli,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1063,Via Maccaferro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1064,Via Madre Teresa di Calcutta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1065,Via Maestri del Lavoro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1066,Via Maggia,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1067,Via Malcontenti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1068,Via Malpertuso,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1069,Via Malvezza,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1070,Via Malvolta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1071,Via Marc'Antonio Raimondi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1072,Via Marcantonio Franceschini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1073,Via Marcantonio Raimondi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1074,Via Marcello Oretti,,blu,2,zona pedonale / living street,no,1,si,0,A1,
SS-BOL-1075,Via Marche,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1076,Via Marchesana,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1077,Via Marco Antonio,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1078,Via Marco Celio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1079,Via Marco Emilio Lepido,,verde,1,ciclabile presente (da OpenStreetMap),si,3,si,0,B1,
SS-BOL-1080,Via Marco Polo,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B1,
SS-BOL-1081,Via Marescalchi,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1082,Via Maria Callas,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1083,Via Maria Gaetana Agnesi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1084,Via Maria Melato,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1085,Via Mario Bastia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1086,Via Mario Cobianchi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1087,Via Mario De Maria,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1088,Via Mario Longhena,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1089,Via Mario Musolesi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1090,Via Mario e Luigi Mancinelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1091,Via Marsala,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1092,Via Marsili,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1093,Via Martin Luther King,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1094,Via Martiri Croce del Biacco,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1095,Via Martiri di Monte Sole,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1096,Via Marzabotto,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1097,Via Marziale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1098,Via Masaccio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1099,Via Mascarella,,verde,1,ciclabile presente (da OpenStreetMap),si,1,si,0,B1,
SS-BOL-1100,Via Massa Carrara,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1101,Via Massarenti,,blu,2,accesso limitato (ZTL),no,1,no,0,B1,
SS-BOL-1102,Via Massenzio Masìa,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1103,Via Massimiliano Angelelli,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1104,Via Massimo D'Azeglio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1105,Via Massimo Gorki,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1106,Via Matteo Maria Boiardo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1107,Via Maurizio Bufalini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1108,Via Maurizio Padoa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1109,Via Mauro Sarti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1110,Via Mauro Tesi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1111,Via Melozzo da Forlì,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1112,Via Mentana,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1113,Via Mezzacosta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1114,Via Michelangelo Buonarroti,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1115,Via Michele Amari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1116,Via Michele Cervantes,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1117,Via Michele Gortani,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1118,Via Michelino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1119,Via Milano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1120,Via Milazzo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1121,Via Mincio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1122,Via Misa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1123,Via Modena,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1124,Via Moliere,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1125,Via Molino di Pescarola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1126,Via Molise,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1127,Via Monaldo Calari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1128,Via Mondo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1129,Via Monte Donato,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1130,Via Monte Grappa,,verde,1,ciclabile presente (da OpenStreetMap),si,1,no,0,B1,
SS-BOL-1131,Via Montebello,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1132,Via Montefiorino,,verde,1,ciclabile presente (da OpenStreetMap),si,1,si,0,B1,
SS-BOL-1133,Via Montello,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1134,Via Montelungo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1135,Via Montenero,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1136,Via Morazzo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1137,Via Mura di Porta Galliera,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1138,Via Napoli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1139,Via Natalino Corazza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1140,Via Nazario Sauro,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1141,Via Niccolò Machiavelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1142,Via Niccolò Paganini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1143,Via Nicola Gogol,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1144,Via Nicola Zanichelli,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1145,Via Nicolò Copernico,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1146,Via Nicolò Dell'Abate,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1147,Via Nicolò Pisano,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1148,Via Nicolò Tommaseo,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1149,Via Nicolò dall'Arca,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1150,Via Nino Bertocchi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1151,Via Nino Bixio Scota,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1152,Via Nino Nannetti,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1153,Via Normandia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1154,Via Nosadella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1155,Via Nullo Baldini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1156,Via Nuova,,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,B1,
SS-BOL-1157,Via Odofredo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1158,Via Odone Belluzzi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1159,Via Oleari,,verde,1,ciclabile presente (da OpenStreetMap),si,1,no,0,B1,
SS-BOL-1160,Via Olindo Guerrini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1161,Via Olmetola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1162,Via Ondina Valla,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1163,Via Orazio Samacchini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1164,Via Oreste Regnoli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1165,Via Oreste Trebbi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1166,Via Oreste Vancini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1167,Via Orfeo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1168,Via Osoppo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1169,Via Otello Bonvicini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1170,Via Ottaviano Mascherino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1171,Via Pablo Neruda,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1172,Via Padova,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1173,Via Padre Francesco Maria Grimaldi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1174,Via Paganino Bonafede,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1175,Via Paglietta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1176,Via Pagno di Lapo Portigiani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1177,Via Palestro,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1178,Via Pallavicini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1179,Via Panigale,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1180,Via Paolo Baroni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1181,Via Paolo Bentivoglio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1182,Via Paolo Bovi Campeggi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1183,Via Paolo Canali,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1184,Via Paolo Costa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1185,Via Paolo Dore,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1186,Via Paolo Fabbri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1187,Via Paolo Fortunati,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1188,Via Paolo Frisi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1189,Via Paolo Giovanni Martini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1190,Via Paolo Nanni Costa,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1191,Via Paolo Veronese,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1192,Via Paradiso,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1193,Via Paride Pasquali,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-BOL-1194,Via Parigi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1195,Via Parisio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1196,Via Parma,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1197,Via Pasquale Muratori,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1198,Via Pasquale Villari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1199,Via Pasubio,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1200,Via Pelagio Palagi,,rosso,4,strada secondaria trafficata (3 corsie),no,3,no,0,A1,
SS-BOL-1201,Via Pellegrino Antonio Orlandi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1202,Via Pellegrino Matteucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1203,Via Pellegrino Rossi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1204,Via Pellegrino Tibaldi,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-BOL-1205,Via Pellizza da Volpedo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1206,Via Persicetana,,nero,5,"strada ad alta velocità (primary, 70 km/h, 4 corsie)",no,4,no,0,B1,
SS-BOL-1207,Via Persicetana Vecchia,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B1,
SS-BOL-1208,Via Pescherie Vecchie,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1209,Via Petronio Fancelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1210,Via Piacenza,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1211,Via Piana,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1212,Via Pianoro,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1213,Via Piave,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1214,Via Piella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1215,Via Piemonte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1216,Via Pier Antonio Rappini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1217,Via Pier De' Crescenzi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1218,Via Pier Fortunato Calvi,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1219,Via Pier Gabriele Goidanich,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1220,Via Pier Jacopo Martello,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1221,Via Pier Luigi da Palestrina,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1222,Via Pier Paolo Molinelli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1223,Via Piero Della Francesca,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1224,Via Piero Gobetti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1225,Via Piero Jahier,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1226,Via Piero Maroncelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1227,Via Pietralata,,blu,2,zona pedonale / living street,no,1,si,0,B1,
SS-BOL-1228,Via Pietranseri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1229,Via Pietro Albertoni,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,A1,
SS-BOL-1230,Via Pietro Antonio Cataldi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1231,Via Pietro Burgatti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1232,Via Pietro Busacchi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1233,Via Pietro Canonici,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1234,Via Pietro Cantinelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1235,Via Pietro Da Anzola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1236,Via Pietro De Coubertin,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1237,Via Pietro Faccini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1238,Via Pietro Fiorini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B1,
SS-BOL-1239,Via Pietro Gamberini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1240,Via Pietro Giannone,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1241,Via Pietro Gubellini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1242,Via Pietro Inviti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1243,Via Pietro Lianori,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1244,Via Pietro Loreta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1245,Via Pietro Mainoldi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1246,Via Pietro Mascagni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1247,Via Pietro Mengoli,,verde,1,ciclabile presente (da OpenStreetMap),si,3,no,0,A1,
SS-BOL-1248,Via Pietro Miliani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1249,Via Pietro Nenni,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B1,
SS-BOL-1250,Via Pietro Pelotti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1251,Via Pietro Pomponazzi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1252,Via Pietro di Mattiolo,,blu,2,zona pedonale / living street,no,1,si,0,A1,
SS-BOL-1253,Via Pieve di Cadore,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1254,Via Pila,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1255,Via Pio Carlo Falletti,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1256,Via Pio Panfili,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-BOL-1257,Via Pioppe,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1258,Via Piratino,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B1,
SS-BOL-1259,Via Po,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,A1,
SS-BOL-1260,Via Podgora,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1261,Via Polese,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-BOL-1262,Via Pompeo Scipione Dolfi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B1,
SS-BOL-1263,Via Pompeo Vizzani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1264,Via Pomponia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1265,Via Ponte Romano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1266,Via Pontevecchio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1267,Via Pontida,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-BOL-1268,Via Populonia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1269,Via Porrettana,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-BOL-1270,Via Porta di Castello,,verde,1,ciclabile presente (da OpenStreetMap),si,1,si,0,B1,
SS-BOL-1271,Via Portanova,,verde,1,ciclabile presente (da OpenStreetMap),si,1,si,0,B1,
SS-BOL-1272,Via Portazza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1273,Via Prati di Caprara,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B1,
SS-BOL-1274,Via Properzia de' Rossi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1275,Via Prospero Fontana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-BOL-1276,Via Protogene Veronesi,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-BOL-1277,Via Puglie,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-BOL-1278,Via Punta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-BOL-1279,Via Quarto di Sopra,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-BOL-1280,Via Quattro Novembre,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
