id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,zona,data_segnalazione
SS-NAP-1267,Via Giovanbattista Alfano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1268,Via Giovanni Alfonso Borrelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1269,Via Giovanni Ansaldo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1270,Via Giovanni Antonio Campano,,rosso,4,strada secondaria trafficata,no,2,no,0,B1,
SS-NAP-1271,Via Giovanni Bartoli,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1272,Via Giovanni Battista Riccioli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1273,Via Giovanni Bertoli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1274,Via Giovanni Boccaccio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1275,Via Giovanni Brancaccio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1276,Via Giovanni Brombeis,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1277,Via Giovanni Caproni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1278,Via Giovanni Capurro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1279,Via Giovanni Carfora,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1280,Via Giovanni Chiarini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1281,Via Giovanni Cristiano Andersen,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1282,Via Giovanni Da Procida,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1283,Via Giovanni Di Marino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1284,Via Giovanni Diacono,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1285,Via Giovanni Donadio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1286,Via Giovanni Esposito,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1287,Via Giovanni Fiorentino,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-NAP-1288,Via Giovanni Gussone,,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,B2,
SS-NAP-1289,Via Giovanni Lombardi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1290,Via Giovanni Manna,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1291,Via Giovanni Medrano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1292,Via Giovanni Merliani,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-NAP-1293,Via Giovanni Miranda,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-NAP-1294,Via Giovanni Nicotera,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1295,Via Giovanni Ninni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1296,Via Giovanni Paesiello,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1297,Via Giovanni Paladino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1298,Via Giovanni Palatucci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1299,Via Giovanni Papini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1300,Via Giovanni Pascale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1301,Via Giovanni Pascoli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1302,Via Giovanni Porzio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1303,Via Giovanni Sebastiano Caboto,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-NAP-1304,Via Giovanni Tappia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1305,Via Giovanni Tommaso Blanch,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1306,Via Giovanni Tritto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1307,Via Giovenale,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1308,Via Girolamo Cardano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1309,Via Girolamo Cerbone,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1310,Via Girolamo Giusso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1311,Via Girolamo Imparato,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1312,Via Girolamo Santacroce,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1313,Via Giudecca Vecchia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1314,Via Giulia Gonzaga,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1315,Via Giulia Lama,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1316,Via Giuliano Da Maiano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1317,Via Giulio Cesare,,rosso,4,strada principale trafficata,no,2,si,0,A1,
SS-NAP-1318,Via Giulio Cesare Capaccio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1319,Via Giulio Cesare Cortese,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1320,Via Giulio Natta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1321,Via Giulio Palermo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-NAP-1322,Via Giulio de Petrax,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1323,Via Giuseppa Eleonora Barbapiccola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1324,Via Giuseppe Antonio Pasquale,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1325,Via Giuseppe Baroni,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1326,Via Giuseppe Bonito,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1327,Via Giuseppe Bonocuore,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1328,Via Giuseppe Buonomo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1329,Via Giuseppe Capaldo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1330,Via Giuseppe Casciaro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1331,Via Giuseppe Casciaro - Parco San Giacomo,,blu,2,accesso limitato (ZTL),no,1,no,0,A1,
SS-NAP-1332,Via Giuseppe Cesare Abba,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-NAP-1333,Via Giuseppe Cotronei,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1334,Via Giuseppe De Lorenzo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1335,Via Giuseppe Donzelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1336,Via Giuseppe Fava,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1337,Via Giuseppe Ferrigni,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-NAP-1338,Via Giuseppe Fiorelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1339,Via Giuseppe Garibaldi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1340,Via Giuseppe Leonardi Albanese,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1341,Via Giuseppe Mancinelli,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1342,Via Giuseppe Marrazzo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1343,Via Giuseppe Martucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1344,Via Giuseppe Mercalli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1345,Via Giuseppe Moscati,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1346,Via Giuseppe Occhialini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1347,Via Giuseppe Orsi,,rosso,4,strada secondaria trafficata,no,2,si,0,A1,
SS-NAP-1348,Via Giuseppe Piazzi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1349,Via Giuseppe Pica,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1350,Via Giuseppe Pisanelli,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-NAP-1351,Via Giuseppe Recco,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1352,Via Giuseppe Ribera,,rosso,4,strada secondaria trafficata,no,2,si,0,A1,
SS-NAP-1353,Via Giuseppe Ricciardi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1354,Via Giuseppe Silvati,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1355,Via Giuseppe Simonelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1356,Via Giuseppe Spano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1357,Via Giuseppe Testa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1358,Via Giuseppe Tropeano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1359,Via Giuseppe Ungaretti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1360,Via Giuseppe Verdi,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1361,Via Giuseppe Vitagliano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1362,Via Giuseppe Zurlo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1363,Via Giuseppe de Blasiis,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1364,Via Giuseppina Guacci Nobile,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1365,Via Giustiniano,,rosso,4,strada secondaria trafficata,no,2,no,0,A1,
SS-NAP-1366,Via Giustino De Jacobis,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1367,Via Giustino russolillo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1368,Via Goffredo Malaterra,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1369,Via Gorizia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1370,Via Grande Archivio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1371,Via Grande degli Orefici,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1372,Via Gregorio Mattei,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1373,Via Guantai Nuovi,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1374,Via Guglielmo Appulo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1375,Via Guglielmo Gasparrini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1376,Via Guglielmo Lulli,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-NAP-1377,Via Guglielmo Marconi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1378,Via Guglielmo Melisurgo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1379,Via Guglielmo Oberdan,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-NAP-1380,Via Guglielmo Sagrera,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1381,Via Guglielmo Sanfelice,,verde,1,ciclabile presente (da OpenStreetMap),si,4,no,0,A2,
SS-NAP-1382,Via Guglielmo Scognamiglio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1383,Via Guido Amedeo Vitale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1384,Via Guido Calogero,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-NAP-1385,Via Guido Cortese,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1386,Via Guido Della Valle,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1387,Via Guido Menzinger,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1388,Via Guido de Ruggiero,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-NAP-1389,Via Gulliver,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1390,Via Heinrich Schliemann,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1391,Via Henri Matisse,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1392,Via Hugo Pratt,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1393,Via I Misteri di Parigi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1394,Via IV Novembre,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1395,Via Ignazio Ciaia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1396,Via Ignazio Falconieri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1397,Via Ignazio Silone,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1398,Via Il Flauto Magico,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1399,Via Il Giardino dei Ciliegi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1400,Via Il Posto delle Fragole,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1401,Via Ilioneo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1402,Via Immacolata Concezione,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1403,Via Ippolito Nievo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1404,Via Irpinia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1405,Via Isidoro Fuortes,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1406,Via Isonzo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1407,Via Italo Calvino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1408,Via Jacopo Carrucci detto il Pontorno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1409,Via Jacopo Sannazaro,,rosso,4,strada principale trafficata,no,2,si,0,A1,
SS-NAP-1410,Via Jan Palach,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1411,Via Kagoshima,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1412,Via Karl Barth,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1413,Via La Certosa di Parma,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1414,Via La Scala di Seta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1415,Via Lago Fusaro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1416,Via Lago Lucrino,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1417,Via Lago Patria,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1418,Via Lago d'Averno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1419,Via Lago di Scanno,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1420,Via Lancisiano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1421,Via Langella,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1422,Via Lanzieri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1423,Via Lattanzio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1424,Via Laura Mancini Oliva,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1425,Via Lavinia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1426,Via Lazio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1427,Via Le Bucoliche,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1428,Via Leo Longanesi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1429,Via Leonardo Bianchi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1430,Via Leonardo Di Capua,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1431,Via Leonardo Sciascia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1432,Via Leone Marsicano,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1433,Via Leopoldo Rodinò,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1434,Via Leopoldo Tarantini,,rosso,4,strada principale trafficata,no,2,si,0,B2,
SS-NAP-1435,Via Lepanto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1436,Via Libero Bovio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1437,Via Libero Grassi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1438,Via Liburia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1439,Via Lieti a Capodimonte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1440,Via Litoranea,,rosso,4,strada secondaria trafficata,no,2,si,0,A2,
SS-NAP-1441,Via Livio Andronico,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1442,Via Loggia dei Pisani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1443,Via Loggia di Genova,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1444,Via Lombardia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1445,Via Lorenzo Fazzini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1446,Via Lorenzo Giusso,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1447,Via Lorenzo Giustiniani,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-NAP-1448,Via Lorenzo Perosi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1449,Via Louis Armstrong,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1450,Via Louis Bierot,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1451,Via Luca Giordano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1452,Via Luca Pacioli,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-NAP-1453,Via Luca Samuele Cagnazzi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1454,Via Luca da Penne,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1455,Via Luciana Pacifici,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1456,Via Lucilio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1457,Via Lucio Amelio,,rosso,4,strada principale trafficata (2 corsie),no,2,no,0,B2,
SS-NAP-1458,Via Lucio Silla,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1459,Via Lucrezia D'Alagno,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1460,Via Luculliana,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1461,Via Ludovico Antinori,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1462,Via Ludovico Ariosto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1463,Via Ludovico Bianchini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1464,Via Luigi Caldieri,,rosso,4,strada secondaria trafficata,no,2,si,0,A1,
SS-NAP-1465,Via Luigi Campagnone,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1466,Via Luigi Crisconio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1467,Via Luigi Einaudi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1468,Via Luigi Franciosa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1469,Via Luigi Galvani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1470,Via Luigi Incoronato,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1471,Via Luigi La Vista,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1472,Via Luigi Landolfi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1473,Via Luigi Lanza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1474,Via Luigi Martucci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1475,Via Luigi Mercantini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1476,Via Luigi Napolitano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1477,Via Luigi Parascandalo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1478,Via Luigi Pirandello,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1479,Via Luigi Piscettaro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1480,Via Luigi Renato Sansone,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1481,Via Luigi Rizzo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1482,Via Luigi Santamaria,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1483,Via Luigi Serio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1484,Via Luigi Settembrini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1485,Via Luigi Tammaro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1486,Via Luigi Tansillo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1487,Via Luigi Volpicella,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1488,Via Luigia Sanfelice,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1489,Via Lydia Cottone,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1490,Via Macedonia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1491,Via Macedonio Melloni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1492,Via Macello,,rosso,4,strada principale trafficata,no,2,si,0,B2,
SS-NAP-1493,Via Madame Butterfly,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1494,Via Maddaloni,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-NAP-1495,Via Madonna delle Grazie,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1496,Via Maestri del Lavoro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1497,Via Maestro Colantonio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1498,Via Maio di Porto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1499,Via Maiori,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1500,Via Manlio Rossi Doria,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1501,Via Marano Pianura,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-NAP-1502,Via Marc'Antonio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1503,Via Marcello Candia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-NAP-1504,Via Marcello Casale De Bustis,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1505,Via Marcello Fossataro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1506,Via Marche,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1507,Via Marchese Campodisola,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-NAP-1508,Via Marchese Giuseppe Palmieri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1509,Via Marco Aurelio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1510,Via Marco Aurelio Severino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1511,Via Marco Di Lorenzo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1512,Via Marco Pacuvio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1513,Via Marco Polo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1514,Via Marco Rocco di Torrepadula,,rosso,4,strada secondaria trafficata,no,2,no,0,B1,
SS-NAP-1515,Via Marechiaro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-NAP-1516,Via Maria Callas,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-NAP-1517,Via Maria Longo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1518,Via Maria Malibran,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-NAP-1519,Via Maria Palliggiano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-NAP-1520,Via Marianella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-NAP-1521,Via Mariano Semmola,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-NAP-1522,Via Mariano d'Amelio,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A1,
SS-NAP-1523,Via Mariano d'Ayala,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
