id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,zona,data_segnalazione
SS-MIL-0811,Via Alex Visconti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0812,Via Alexander Fleming,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0813,Via Alfonsine,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0814,Via Alfonso Capecelatro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0815,Via Alfonso Corti,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0816,Via Alfonso Cossa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0817,Via Alfonso Gatto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0818,Via Alfonso Lamarmora,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B2,
SS-MIL-0819,Via Alfredo Albertini,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0820,Via Alfredo Baccarini,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C2,
SS-MIL-0821,Via Alfredo Campanini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0822,Via Alfredo Cappellini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0823,Via Alfredo Catalani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0824,Via Alfredo Comandini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C2,
SS-MIL-0825,Via Alfredo Oriani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0826,Via Alfredo Panzini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0827,Via Alfredo Pizzoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0828,Via Almerico da Schio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0829,Via Alserio,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0830,Via Altaguardia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0831,Via Altino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0832,Via Alvise Cadamosto,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0833,Via Alzaia Naviglio Martesana,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C2,
SS-MIL-0834,Via Alzaia Trento,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-MIL-0835,Via Alzaia Trieste,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-MIL-0836,Via Amantea,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0837,Via Amatore Antonio Sciesa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0838,Via Amatore Sciesa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0839,Via Ambrogio Alciati,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0840,Via Ambrogio Binda,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-MIL-0841,Via Ambrogio Campiglio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0842,Via Ambrogio De Marchi Gherini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0843,Via Ambrogio Figino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0844,Via Ambrogio Portaluppi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0845,Via Ambrogio Spinola,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-MIL-0846,Via Ambrogio Strada,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0847,Via Amedei,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0848,Via Amedeo Modigliani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0849,Via Amedeo d'Aosta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0850,Via Amendola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-0851,Via Amerigo Vespucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0852,Via Amero Cagnoni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0853,Via Amilcare Bonomi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0854,Via Amilcare Ponchielli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0855,Via Aminto Caretto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0856,Via Ampezzo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0857,Via Ampola,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0858,Via Anacreonte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0859,Via Anco Marzio,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0860,Via Ancona,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0861,Via Andegari,,blu,2,accesso limitato (ZTL),no,1,si,0,B2,
SS-MIL-0862,Via Andora,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0863,Via Andre' Marie Ampere,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0864,Via Andrea Appiani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0865,Via Andrea Cesalpino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0866,Via Andrea Costa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0867,Via Andrea Del Castagno,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0868,Via Andrea Del Sarto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0869,Via Andrea Maffei,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0870,Via Andrea Mantegna,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0871,Via Andrea Maria Ampere,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0872,Via Andrea Maria Ampère,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0873,Via Andrea Massena,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0874,Via Andrea Orcagna,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0875,Via Andrea Palladio,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0876,Via Andrea Pellizzone,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B2,
SS-MIL-0877,Via Andrea Ponti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0878,Via Andrea Salaino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0879,Via Andrea Solari,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-MIL-0880,Via Andrea Verga,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0881,Via Andrea Verrocchio,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0882,Via Andrea e Pietro Cascella,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0883,Via Andrej Rublioff,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C2,
SS-MIL-0884,Via André-Marie Ampère,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0885,Via Anfiteatro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0886,Via Angelo Airaghi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0887,Via Angelo Belloni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0888,Via Angelo Bisi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0889,Via Angelo Brofferio,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,C2,
SS-MIL-0890,Via Angelo Brunetti,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C1,
SS-MIL-0891,Via Angelo De Gasperis,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0892,Via Angelo Del Bon,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0893,Via Angelo Dubini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0894,Via Angelo Emo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0895,Via Angelo Fava,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0896,Via Angelo Frignani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0897,Via Angelo Fumagalli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0898,Via Angelo Inganni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0899,Via Angelo Maj,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0900,Via Angelo Masina,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0901,Via Angelo Mauri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0902,Via Angelo Menozzi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0903,Via Angelo Michele Grancini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0904,Via Angelo Morbelli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0905,Via Angelo Moro,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A2,
SS-MIL-0906,Via Angelo Mosso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0907,Via Angelo Musco,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C1,
SS-MIL-0908,Via Angelo Rizzoli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C2,
SS-MIL-0909,Via Angelo Savino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0910,Via Angelo Scarsellini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0911,Via Angelo Secchi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0912,Via Angelo Villa,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0913,Via Angelo Zanardini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0914,Via Angelo de Vincenti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0915,Via Angelo della Pergola,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0916,Via Angelo e Mario Bettinelli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0917,Via Angiolo Maffucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0918,Via Aniene,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0919,Via Anna Castelli Ferrieri,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0920,Via Anna Kuliscioff,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0921,Via Anna Maria Mozzoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0922,Via Anna Maria Ortese,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0923,Via Annibal Caro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0924,Via Annibale Caretta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0925,Via Annibale Cusi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0926,Via Annibale Grasselli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0927,Via Annunzio Cervi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0928,Via Anselmo Ronchetti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0929,Via Anselmo da Baggio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0930,Via Ansperto,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0931,Via Antegnati,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0932,Via Antoine Watteau,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0933,Via Anton Francesco Grazzini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0934,Via Anton Giulio Barrili,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0935,Via Antonello da Messina,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0936,Via Antonia Pozzi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-MIL-0937,Via Antonio Abondi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0938,Via Antonio Aldini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0939,Via Antonio Baldissera,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0940,Via Antonio Banfi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0941,Via Antonio Bazzini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B2,
SS-MIL-0942,Via Antonio Beretta,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0943,Via Antonio Berlese,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0944,Via Antonio Bezzola,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0945,Via Antonio Bianchi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0946,Via Antonio Bordoni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0947,Via Antonio Boselli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0948,Via Antonio Calderoni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0949,Via Antonio Canova,,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,A1,
SS-MIL-0950,Via Antonio Carnevali,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0951,Via Antonio Cecchi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0952,Via Antonio Cechov,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0953,Via Antonio Ceriani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0954,Via Antonio Cesari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0955,Via Antonio Curti,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0956,Via Antonio De Curtis,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0957,Via Antonio Dossi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0958,Via Antonio Dugnani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0959,Via Antonio Fogazzaro,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0960,Via Antonio Genovesi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0961,Via Antonio Ghislanzoni,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0962,Via Antonio Giovanola,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,A2,
SS-MIL-0963,Via Antonio Gramsci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0964,Via Antonio Grossich,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0965,Via Antonio Jorini,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C1,
SS-MIL-0966,Via Antonio Kramer,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0967,Via Antonio Lazzati,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0968,Via Antonio Lecchi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0969,Via Antonio Locatelli,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0970,Via Antonio Maffi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0971,Via Antonio Mambretti,,rosso,4,strada secondaria trafficata,no,2,no,0,C1,
SS-MIL-0972,Via Antonio Martinazzoli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0973,Via Antonio Meucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-MIL-0974,Via Antonio Mosca,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0975,Via Antonio Oroboni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0976,Via Antonio Pacinotti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0977,Via Antonio Panizzi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0978,Via Antonio Pasinetti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0979,Via Antonio Pianella,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0980,Via Antonio Picozzi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0981,Via Antonio Pollaiuolo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0982,Via Antonio Raimondi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0983,Via Antonio Rosmini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0984,Via Antonio Rubino,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-MIL-0985,Via Antonio Sacchini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0986,Via Antonio Salieri,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,A1,
SS-MIL-0987,Via Antonio Sant'Elia,,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,C1,
SS-MIL-0988,Via Antonio Scarpa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0989,Via Antonio Smareglia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0990,Via Antonio Stoppani,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0991,Via Antonio Stradivari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-MIL-0992,Via Antonio Tantardini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0993,Via Antonio Tanzi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0994,Via Antonio Tolomeo Trivulzio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0995,Via Antonio Vallisneri,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0996,Via Antonio Vivaldi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0997,Via Antonio Zarotto,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0998,Via Antonio da Recanate,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0999,Via Antonio di Rudinì,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-MIL-1000,Via Aosta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-1001,Via Apelle,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-1002,Via Appennini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1003,Via Aquila,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-1004,Via Aquileia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-1005,Via Arbe,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-1006,Via Arcangelo Corelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1007,Via Arcangelo Ghisleri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1008,Via Archimede,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1009,Via Arcisate,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C1,
SS-MIL-1010,Via Arcivescovo Calabiana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-1011,Via Arcivescovo Romilli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1012,Via Arco,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-1013,Via Arena,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1014,Via Arenzano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-1015,Via Arezzo,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C2,
SS-MIL-1016,Via Argenta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-1017,Via Ariberto,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1018,Via Arioli Venegoni,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B1,
SS-MIL-1019,Via Aristide De Togni,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-1020,Via Aristotele,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-1021,Via Aristotile Fioravanti,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-1022,Via Armando Diaz,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-1023,Via Armando Picchi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1024,Via Armando Spadini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1025,Via Armorari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1026,Via Arnaldo Badodi,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-1027,Via Arnaldo Fraccaroli,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B2,
SS-MIL-1028,Via Arnaldo Fusinato,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1029,Via Arnaldo Vassallo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-1030,Via Arnaldo da Brescia,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-1031,Via Arno,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-MIL-1032,Via Arnolfo di Cambio,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-1033,Via Arona,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-1034,Via Arquà,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-1035,Via Arrigo Boito,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1036,Via Arsia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1037,Via Arturo Carlo Jemolo,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B1,
SS-MIL-1038,Via Arturo Colautti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-1039,Via Arturo Danusso,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1040,Via Arturo Ferrarin,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-1041,Via Arturo Graf,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1042,Via Arturo Labriola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1043,Via Arturo Toscanini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1044,Via Arturo Tosi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-1045,Via Arzaga,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-1046,Via Ascanio Sforza,,rosso,4,strada principale trafficata (2 corsie),no,2,no,0,B2,
SS-MIL-1047,Via Asiago,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1048,Via Asilo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C1,
SS-MIL-1049,Via Asmara,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-1050,Via Aspromonte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-1051,Via Assiano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-1052,Via Assietta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-1053,Via Asti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-1054,Via Astico,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-1055,Via Astolfo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-1056,Via Asturie,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-1057,Via Aterno,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-1058,Via Attilia Rivolta,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-1059,Via Attilio Cassoni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-1060,Via Attilio Deffenu,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1061,Via Attilio Momigliano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-1062,Via Attilio Regolo,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B2,
SS-MIL-1063,Via Atto Vannucci,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-1064,Via Augusto Anfossi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
